shipment_id,step,timestamp,hour,lat,lon,temperature_c,temp_threshold_c,temp_alert,interval_co2_kg,cumulative_co2_kg,distance_km,source_file,data_type,alert,temperature_difference_c,journey_progress_pct,risk_level,journey_stage,hour_bucket
A-1042,102,2026-07-28 23:19:41,8.5,52.09831,7.08108,8.66,8.5,True,2.972,320.614,354.17,shipment_A-1042(1).csv,simulated_prototype,1,0.16000000000000014,70.834,High,50-75%,6-9h
A-1042,103,2026-07-28 23:24:41,8.583,52.09404,7.0193,8.47,8.5,False,3.251,323.865,357.64,shipment_A-1042(1).csv,simulated_prototype,0,-0.02999999999999936,71.528,Watch,50-75%,6-9h
A-1042,104,2026-07-28 23:29:41,8.667,52.08984,6.95802,8.39,8.5,False,3.275,327.14,361.11,shipment_A-1042(1).csv,simulated_prototype,0,-0.10999999999999943,72.222,Watch,50-75%,6-9h
A-1042,105,2026-07-28 23:34:41,8.75,52.08554,6.89531,8.64,8.5,True,3.205,330.345,364.58,shipment_A-1042(1).csv,simulated_prototype,1,0.14000000000000057,72.916,High,50-75%,6-9h
A-1042,106,2026-07-28 23:39:41,8.833,52.08187,6.83298,7.85,8.5,False,3.289,333.634,368.06,shipment_A-1042(1).csv,simulated_prototype,0,-0.6500000000000004,73.612,Watch,50-75%,6-9h
A-1042,107,2026-07-28 23:44:41,8.917,52.07771,6.77168,7.66,8.5,False,3.074,336.708,371.53,shipment_A-1042(1).csv,simulated_prototype,0,-0.8399999999999999,74.306,Watch,50-75%,6-9h
A-1042,108,2026-07-28 23:49:41,9.0,52.07307,6.70992,7.28,8.5,False,3.079,339.787,375.0,shipment_A-1042(1).csv,simulated_prototype,0,-1.2199999999999998,75.0,Normal,50-75%,6-9h
A-1042,109,2026-07-28 23:54:41,9.083,52.06974,6.64698,6.72,8.5,False,3.308,343.095,378.47,shipment_A-1042(1).csv,simulated_prototype,0,-1.7800000000000002,75.694,Normal,75-100%,9-12h
A-1042,110,2026-07-28 23:59:41,9.167,52.0644,6.58562,6.5,8.5,False,2.906,346.001,381.94,shipment_A-1042(1).csv,simulated_prototype,0,-2.0,76.388,Normal,75-100%,9-12h
A-1042,111,2026-07-29 00:04:41,9.25,52.06109,6.52296,5.93,8.5,False,3.291,349.292,385.42,shipment_A-1042(1).csv,simulated_prototype,0,-2.5700000000000003,77.084,Normal,75-100%,9-12h
A-1042,112,2026-07-29 00:09:41,9.333,52.0561,6.46207,5.29,8.5,False,3.179,352.471,388.89,shipment_A-1042(1).csv,simulated_prototype,0,-3.21,77.778,Normal,75-100%,9-12h
A-1042,113,2026-07-29 00:14:41,9.417,52.05238,6.39965,4.59,8.5,False,2.93,355.401,392.36,shipment_A-1042(1).csv,simulated_prototype,0,-3.91,78.472,Normal,75-100%,9-12h
A-1042,114,2026-07-29 00:19:41,9.5,52.04894,6.33737,4.56,8.5,False,3.285,358.686,395.83,shipment_A-1042(1).csv,simulated_prototype,0,-3.9400000000000004,79.166,Normal,75-100%,9-12h
A-1042,115,2026-07-29 00:24:41,9.583,52.04448,6.27493,4.82,8.5,False,2.935,361.621,399.31,shipment_A-1042(1).csv,simulated_prototype,0,-3.6799999999999997,79.862,Normal,75-100%,9-12h
A-1042,116,2026-07-29 00:29:41,9.667,52.03968,6.21333,4.96,8.5,False,3.278,364.899,402.78,shipment_A-1042(1).csv,simulated_prototype,0,-3.54,80.556,Normal,75-100%,9-12h
A-1042,117,2026-07-29 00:34:41,9.75,52.03678,6.15139,4.97,8.5,False,3.25,368.149,406.25,shipment_A-1042(1).csv,simulated_prototype,0,-3.5300000000000002,81.25,Normal,75-100%,9-12h
A-1042,118,2026-07-29 00:39:41,9.833,52.03206,6.08941,5.12,8.5,False,3.145,371.294,409.72,shipment_A-1042(1).csv,simulated_prototype,0,-3.38,81.944,Normal,75-100%,9-12h
A-1042,119,2026-07-29 00:44:41,9.917,52.02824,6.02785,5.01,8.5,False,2.997,374.291,413.19,shipment_A-1042(1).csv,simulated_prototype,0,-3.49,82.638,Normal,75-100%,9-12h
A-1042,120,2026-07-29 00:49:41,10.0,52.02408,5.96551,4.56,8.5,False,3.009,377.3,416.67,shipment_A-1042(1).csv,simulated_prototype,0,-3.9400000000000004,83.334,Normal,75-100%,9-12h
A-1042,121,2026-07-29 00:54:41,10.083,52.01973,5.90306,4.92,8.5,False,2.881,380.181,420.14,shipment_A-1042(1).csv,simulated_prototype,0,-3.58,84.028,Normal,75-100%,9-12h
A-1042,122,2026-07-29 00:59:41,10.167,52.01479,5.84161,4.72,8.5,False,3.176,383.357,423.61,shipment_A-1042(1).csv,simulated_prototype,0,-3.7800000000000002,84.722,Normal,75-100%,9-12h
A-1042,123,2026-07-29 01:04:41,10.25,52.01079,5.77895,4.56,8.5,False,3.321,386.678,427.08,shipment_A-1042(1).csv,simulated_prototype,0,-3.9400000000000004,85.416,Normal,75-100%,9-12h
A-1042,124,2026-07-29 01:09:41,10.333,52.00703,5.71765,4.93,8.5,False,3.345,390.023,430.56,shipment_A-1042(1).csv,simulated_prototype,0,-3.5700000000000003,86.112,Normal,75-100%,9-12h
A-1042,125,2026-07-29 01:14:41,10.417,52.00325,5.65492,4.83,8.5,False,3.366,393.389,434.03,shipment_A-1042(1).csv,simulated_prototype,0,-3.67,86.806,Normal,75-100%,9-12h
A-1042,126,2026-07-29 01:19:41,10.5,51.99955,5.59303,4.71,8.5,False,3.135,396.524,437.5,shipment_A-1042(1).csv,simulated_prototype,0,-3.79,87.5,Normal,75-100%,9-12h
A-1042,127,2026-07-29 01:24:41,10.583,51.99531,5.53182,4.61,8.5,False,3.127,399.651,440.97,shipment_A-1042(1).csv,simulated_prototype,0,-3.8899999999999997,88.194,Normal,75-100%,9-12h
A-1042,128,2026-07-29 01:29:41,10.667,51.99061,5.46902,4.88,8.5,False,3.198,402.849,444.44,shipment_A-1042(1).csv,simulated_prototype,0,-3.62,88.888,Normal,75-100%,9-12h
A-1042,129,2026-07-29 01:34:41,10.75,51.98682,5.40713,4.69,8.5,False,3.253,406.102,447.92,shipment_A-1042(1).csv,simulated_prototype,0,-3.8099999999999996,89.584,Normal,75-100%,9-12h
A-1042,130,2026-07-29 01:39:41,10.833,51.98242,5.34499,4.87,8.5,False,2.936,409.038,451.39,shipment_A-1042(1).csv,simulated_prototype,0,-3.63,90.278,Normal,75-100%,9-12h
A-1042,131,2026-07-29 01:44:41,10.917,51.97754,5.28341,4.61,8.5,False,3.056,412.094,454.86,shipment_A-1042(1).csv,simulated_prototype,0,-3.8899999999999997,90.972,Normal,75-100%,9-12h
A-1042,132,2026-07-29 01:49:41,11.0,51.97423,5.22221,4.73,8.5,False,3.065,415.159,458.33,shipment_A-1042(1).csv,simulated_prototype,0,-3.7699999999999996,91.666,Normal,75-100%,9-12h
A-1042,133,2026-07-29 01:54:41,11.083,51.96978,5.1591,4.93,8.5,False,3.251,418.41,461.81,shipment_A-1042(1).csv,simulated_prototype,0,-3.5700000000000003,92.362,Normal,75-100%,9-12h
A-1042,134,2026-07-29 01:59:41,11.167,51.96627,5.09783,4.61,8.5,False,3.139,421.549,465.28,shipment_A-1042(1).csv,simulated_prototype,0,-3.8899999999999997,93.056,Normal,75-100%,9-12h
A-1042,135,2026-07-29 02:04:41,11.25,51.96175,5.03512,4.35,8.5,False,2.994,424.543,468.75,shipment_A-1042(1).csv,simulated_prototype,0,-4.15,93.75,Normal,75-100%,9-12h
A-1042,136,2026-07-29 02:09:41,11.333,51.95761,4.97438,4.95,8.5,False,3.069,427.612,472.22,shipment_A-1042(1).csv,simulated_prototype,0,-3.55,94.444,Normal,75-100%,9-12h
A-1042,137,2026-07-29 02:14:41,11.417,51.95403,4.91181,4.57,8.5,False,3.251,430.863,475.69,shipment_A-1042(1).csv,simulated_prototype,0,-3.9299999999999997,95.138,Normal,75-100%,9-12h
A-1042,138,2026-07-29 02:19:41,11.5,51.94948,4.84997,4.55,8.5,False,3.191,434.054,479.17,shipment_A-1042(1).csv,simulated_prototype,0,-3.95,95.834,Normal,75-100%,9-12h
A-1042,139,2026-07-29 02:24:41,11.583,51.94532,4.78798,4.57,8.5,False,3.298,437.352,482.64,shipment_A-1042(1).csv,simulated_prototype,0,-3.9299999999999997,96.528,Normal,75-100%,9-12h
A-1042,140,2026-07-29 02:29:41,11.667,51.94095,4.72581,4.0,8.5,False,2.921,440.273,486.11,shipment_A-1042(1).csv,simulated_prototype,0,-4.5,97.222,Normal,75-100%,9-12h
A-1042,141,2026-07-29 02:34:41,11.75,51.93743,4.66372,4.9,8.5,False,3.08,443.353,489.58,shipment_A-1042(1).csv,simulated_prototype,0,-3.5999999999999996,97.916,Normal,75-100%,9-12h
A-1042,142,2026-07-29 02:39:41,11.833,51.93338,4.6022,4.61,8.5,False,3.268,446.621,493.06,shipment_A-1042(1).csv,simulated_prototype,0,-3.8899999999999997,98.612,Normal,75-100%,9-12h
A-1042,143,2026-07-29 02:44:41,11.917,51.92893,4.53982,4.26,8.5,False,2.911,449.532,496.53,shipment_A-1042(1).csv,simulated_prototype,0,-4.24,99.306,Normal,75-100%,9-12h
A-1042,144,2026-07-29 02:49:41,12.0,51.92372,4.4781,4.61,8.5,False,3.089,452.621,500.0,shipment_A-1042(1).csv,simulated_prototype,0,-3.8899999999999997,100.0,Normal,75-100%,9-12h
A-1043,0,2026-07-07 11:41:33,0.0,52.51994,13.40554,5.16,8.0,False,4.363,4.363,0.0,shipment_A-1043.csv,simulated_prototype,0,-2.84,0.0,Normal,0-25%,0-3h
A-1043,1,2026-07-07 11:46:33,0.083,52.5161,13.34247,5.05,8.0,False,3.964,8.327,4.51,shipment_A-1043.csv,simulated_prototype,0,-2.95,0.6938461538461538,Normal,0-25%,0-3h
A-1043,2,2026-07-07 11:51:33,0.167,52.51228,13.28092,5.45,8.0,False,3.822,12.149,9.03,shipment_A-1043.csv,simulated_prototype,0,-2.55,1.3892307692307693,Normal,0-25%,0-3h
A-1043,3,2026-07-07 11:56:33,0.25,52.5078,13.21919,5.13,8.0,False,4.037,16.186,13.54,shipment_A-1043.csv,simulated_prototype,0,-2.87,2.083076923076923,Normal,0-25%,0-3h
A-1043,4,2026-07-07 12:01:33,0.333,52.50412,13.15655,4.99,8.0,False,4.365,20.551,18.06,shipment_A-1043.csv,simulated_prototype,0,-3.01,2.7784615384615385,Normal,0-25%,0-3h
A-1043,5,2026-07-07 12:06:33,0.417,52.49881,13.09504,5.02,8.0,False,4.279,24.83,22.57,shipment_A-1043.csv,simulated_prototype,0,-2.9800000000000004,3.4723076923076928,Normal,0-25%,0-3h
A-1043,6,2026-07-07 12:11:33,0.5,52.49574,13.03245,5.38,8.0,False,3.943,28.773,27.08,shipment_A-1043.csv,simulated_prototype,0,-2.62,4.166153846153846,Normal,0-25%,0-3h
A-1043,7,2026-07-07 12:16:33,0.583,52.49142,12.97064,4.85,8.0,False,3.837,32.61,31.6,shipment_A-1043.csv,simulated_prototype,0,-3.1500000000000004,4.861538461538462,Normal,0-25%,0-3h
A-1043,8,2026-07-07 12:21:33,0.667,52.48642,12.90876,5.24,8.0,False,4.38,36.99,36.11,shipment_A-1043.csv,simulated_prototype,0,-2.76,5.555384615384615,Normal,0-25%,0-3h
A-1043,9,2026-07-07 12:26:33,0.75,52.48334,12.84663,4.95,8.0,False,4.019,41.009,40.62,shipment_A-1043.csv,simulated_prototype,0,-3.05,6.249230769230769,Normal,0-25%,0-3h
A-1043,10,2026-07-07 12:31:33,0.833,52.47801,12.78517,4.96,8.0,False,3.795,44.804,45.14,shipment_A-1043.csv,simulated_prototype,0,-3.04,6.9446153846153855,Normal,0-25%,0-3h
A-1043,11,2026-07-07 12:36:33,0.917,52.47466,12.72249,5.02,8.0,False,4.284,49.088,49.65,shipment_A-1043.csv,simulated_prototype,0,-2.9800000000000004,7.638461538461538,Normal,0-25%,0-3h
A-1043,12,2026-07-07 12:41:33,1.0,52.47031,12.66048,5.68,8.0,False,3.953,53.041,54.17,shipment_A-1043.csv,simulated_prototype,0,-2.3200000000000003,8.333846153846155,Normal,0-25%,0-3h
A-1043,13,2026-07-07 12:46:33,1.083,52.46685,12.59875,5.15,8.0,False,4.084,57.125,58.68,shipment_A-1043.csv,simulated_prototype,0,-2.8499999999999996,9.027692307692307,Normal,0-25%,0-3h
A-1043,14,2026-07-07 12:51:33,1.167,52.4622,12.53749,5.28,8.0,False,3.834,60.959,63.19,shipment_A-1043.csv,simulated_prototype,0,-2.7199999999999998,9.721538461538461,Normal,0-25%,0-3h
A-1043,15,2026-07-07 12:56:33,1.25,52.45779,12.4755,5.27,8.0,False,4.208,65.167,67.71,shipment_A-1043.csv,simulated_prototype,0,-2.7300000000000004,10.416923076923077,Normal,0-25%,0-3h
A-1043,16,2026-07-07 13:01:33,1.333,52.45326,12.41342,5.28,8.0,False,4.049,69.216,72.22,shipment_A-1043.csv,simulated_prototype,0,-2.7199999999999998,11.11076923076923,Normal,0-25%,0-3h
A-1043,17,2026-07-07 13:06:33,1.417,52.45028,12.35167,5.31,8.0,False,4.024,73.24,76.74,shipment_A-1043.csv,simulated_prototype,0,-2.6900000000000004,11.806153846153846,Normal,0-25%,0-3h
A-1043,18,2026-07-07 13:11:33,1.5,52.44598,12.28865,5.56,8.0,False,4.174,77.414,81.25,shipment_A-1043.csv,simulated_prototype,0,-2.4400000000000004,12.5,Normal,0-25%,0-3h
A-1043,19,2026-07-07 13:16:33,1.583,52.44094,12.22686,5.73,8.0,False,4.24,81.654,85.76,shipment_A-1043.csv,simulated_prototype,0,-2.2699999999999996,13.193846153846156,Normal,0-25%,0-3h
A-1043,20,2026-07-07 13:21:33,1.667,52.43664,12.16465,5.37,8.0,False,4.01,85.664,90.28,shipment_A-1043.csv,simulated_prototype,0,-2.63,13.889230769230771,Normal,0-25%,0-3h
A-1043,21,2026-07-07 13:26:33,1.75,52.43304,12.10307,5.2,8.0,False,3.939,89.603,94.79,shipment_A-1043.csv,simulated_prototype,0,-2.8,14.583076923076923,Normal,0-25%,0-3h
A-1043,22,2026-07-07 13:31:33,1.833,52.42864,12.04154,5.38,8.0,False,3.765,93.368,99.31,shipment_A-1043.csv,simulated_prototype,0,-2.62,15.278461538461539,Normal,0-25%,0-3h
A-1043,23,2026-07-07 13:36:33,1.917,52.42438,11.97962,4.88,8.0,False,3.941,97.309,103.82,shipment_A-1043.csv,simulated_prototype,0,-3.12,15.972307692307691,Normal,0-25%,0-3h
A-1043,24,2026-07-07 13:41:33,2.0,52.42116,11.91683,5.14,8.0,False,4.015,101.324,108.33,shipment_A-1043.csv,simulated_prototype,0,-2.8600000000000003,16.666153846153847,Normal,0-25%,0-3h
A-1043,25,2026-07-07 13:46:33,2.083,52.41663,11.85445,5.58,8.0,False,4.293,105.617,112.85,shipment_A-1043.csv,simulated_prototype,0,-2.42,17.361538461538462,Normal,0-25%,0-3h
A-1043,26,2026-07-07 13:51:33,2.167,52.41263,11.79277,5.12,8.0,False,4.344,109.961,117.36,shipment_A-1043.csv,simulated_prototype,0,-2.88,18.055384615384614,Normal,0-25%,0-3h
A-1043,27,2026-07-07 13:56:33,2.25,52.40764,11.73175,5.46,8.0,False,4.12,114.081,121.88,shipment_A-1043.csv,simulated_prototype,0,-2.54,18.75076923076923,Normal,0-25%,0-3h
A-1043,28,2026-07-07 14:01:33,2.333,52.40353,11.66894,5.41,8.0,False,4.12,118.201,126.39,shipment_A-1043.csv,simulated_prototype,0,-2.59,19.444615384615386,Normal,0-25%,0-3h
A-1043,29,2026-07-07 14:06:33,2.417,52.40014,11.60725,5.34,8.0,False,3.755,121.956,130.9,shipment_A-1043.csv,simulated_prototype,0,-2.66,20.138461538461538,Normal,0-25%,0-3h
A-1043,30,2026-07-07 14:11:33,2.5,52.39522,11.54582,5.52,8.0,False,4.107,126.063,135.42,shipment_A-1043.csv,simulated_prototype,0,-2.4800000000000004,20.833846153846153,Normal,0-25%,0-3h
A-1043,31,2026-07-07 14:16:33,2.583,52.39109,11.48349,5.57,8.0,False,4.234,130.297,139.93,shipment_A-1043.csv,simulated_prototype,0,-2.4299999999999997,21.52769230769231,Normal,0-25%,0-3h
A-1043,32,2026-07-07 14:21:33,2.667,52.38741,11.4213,5.17,8.0,False,3.852,134.149,144.44,shipment_A-1043.csv,simulated_prototype,0,-2.83,22.22153846153846,Normal,0-25%,0-3h
A-1043,33,2026-07-07 14:26:33,2.75,52.38283,11.35858,5.51,8.0,False,4.344,138.493,148.96,shipment_A-1043.csv,simulated_prototype,0,-2.49,22.91692307692308,Normal,0-25%,0-3h
A-1043,34,2026-07-07 14:31:33,2.833,52.38007,11.29683,5.47,8.0,False,4.127,142.62,153.47,shipment_A-1043.csv,simulated_prototype,0,-2.5300000000000002,23.61076923076923,Normal,0-25%,0-3h
A-1043,35,2026-07-07 14:36:33,2.917,52.37508,11.23526,5.36,8.0,False,4.329,146.949,157.99,shipment_A-1043.csv,simulated_prototype,0,-2.6399999999999997,24.306153846153848,Normal,0-25%,0-3h
A-1043,36,2026-07-07 14:41:33,3.0,52.37164,11.1738,5.62,8.0,False,3.868,150.817,162.5,shipment_A-1043.csv,simulated_prototype,0,-2.38,25.0,Normal,0-25%,0-3h
A-1043,37,2026-07-07 14:46:33,3.083,52.36744,11.11139,5.32,8.0,False,3.831,154.648,167.01,shipment_A-1043.csv,simulated_prototype,0,-2.6799999999999997,25.69384615384615,Normal,25-50%,3-6h
A-1043,38,2026-07-07 14:51:33,3.167,52.36267,11.04854,5.61,8.0,False,3.744,158.392,171.53,shipment_A-1043.csv,simulated_prototype,0,-2.3899999999999997,26.38923076923077,Normal,25-50%,3-6h
A-1043,39,2026-07-07 14:56:33,3.25,52.35888,10.98776,5.07,8.0,False,4.318,162.71,176.04,shipment_A-1043.csv,simulated_prototype,0,-2.9299999999999997,27.08307692307692,Normal,25-50%,3-6h
A-1043,40,2026-07-07 15:01:33,3.333,52.35489,10.92465,5.37,8.0,False,4.114,166.824,180.56,shipment_A-1043.csv,simulated_prototype,0,-2.63,27.778461538461542,Normal,25-50%,3-6h
A-1043,41,2026-07-07 15:06:33,3.417,52.35021,10.86278,5.48,8.0,False,4.125,170.949,185.07,shipment_A-1043.csv,simulated_prototype,0,-2.5199999999999996,28.47230769230769,Normal,25-50%,3-6h
A-1043,42,2026-07-07 15:11:33,3.5,52.34573,10.80068,5.32,8.0,False,3.815,174.764,189.58,shipment_A-1043.csv,simulated_prototype,0,-2.6799999999999997,29.166153846153847,Normal,25-50%,3-6h
A-1043,43,2026-07-07 15:16:33,3.583,52.34152,10.7391,5.34,8.0,False,3.798,178.562,194.1,shipment_A-1043.csv,simulated_prototype,0,-2.66,29.861538461538462,Normal,25-50%,3-6h
A-1043,44,2026-07-07 15:21:33,3.667,52.33865,10.67692,5.8,8.0,False,4.088,182.65,198.61,shipment_A-1043.csv,simulated_prototype,0,-2.2,30.555384615384618,Normal,25-50%,3-6h
A-1043,45,2026-07-07 15:26:33,3.75,52.33378,10.61533,5.59,8.0,False,3.785,186.435,203.12,shipment_A-1043.csv,simulated_prototype,0,-2.41,31.249230769230767,Normal,25-50%,3-6h
A-1043,46,2026-07-07 15:31:33,3.833,52.32925,10.55336,5.79,8.0,False,3.893,190.328,207.64,shipment_A-1043.csv,simulated_prototype,0,-2.21,31.944615384615382,Normal,25-50%,3-6h
A-1043,47,2026-07-07 15:36:33,3.917,52.32597,10.49126,5.63,8.0,False,4.128,194.456,212.15,shipment_A-1043.csv,simulated_prototype,0,-2.37,32.63846153846154,Normal,25-50%,3-6h
A-1043,48,2026-07-07 15:41:33,4.0,52.32117,10.42922,5.36,8.0,False,4.132,198.588,216.67,shipment_A-1043.csv,simulated_prototype,0,-2.6399999999999997,33.33384615384615,Normal,25-50%,3-6h
A-1043,49,2026-07-07 15:46:33,4.083,52.31733,10.36761,5.63,8.0,False,4.009,202.597,221.18,shipment_A-1043.csv,simulated_prototype,0,-2.37,34.027692307692305,Normal,25-50%,3-6h
A-1043,50,2026-07-07 15:51:33,4.167,52.3128,10.30459,5.62,8.0,False,3.793,206.39,225.69,shipment_A-1043.csv,simulated_prototype,0,-2.38,34.72153846153846,Normal,25-50%,3-6h
A-1043,51,2026-07-07 15:56:33,4.25,52.30934,10.24346,5.61,8.0,False,3.934,210.324,230.21,shipment_A-1043.csv,simulated_prototype,0,-2.3899999999999997,35.41692307692308,Normal,25-50%,3-6h
A-1043,52,2026-07-07 16:01:33,4.333,52.30541,10.18088,5.34,8.0,False,3.867,214.191,234.72,shipment_A-1043.csv,simulated_prototype,0,-2.66,36.11076923076923,Normal,25-50%,3-6h
A-1043,53,2026-07-07 16:06:33,4.417,52.30067,10.11897,5.78,8.0,False,4.191,218.382,239.24,shipment_A-1043.csv,simulated_prototype,0,-2.2199999999999998,36.80615384615385,Normal,25-50%,3-6h
A-1043,54,2026-07-07 16:11:33,4.5,52.29618,10.05716,5.54,8.0,False,4.357,222.739,243.75,shipment_A-1043.csv,simulated_prototype,0,-2.46,37.5,Normal,25-50%,3-6h
A-1043,55,2026-07-07 16:16:33,4.583,52.29239,9.99537,5.3,8.0,False,3.868,226.607,248.26,shipment_A-1043.csv,simulated_prototype,0,-2.7,38.19384615384615,Normal,25-50%,3-6h
A-1043,56,2026-07-07 16:21:33,4.667,52.28813,9.93364,5.79,8.0,False,3.807,230.414,252.78,shipment_A-1043.csv,simulated_prototype,0,-2.21,38.88923076923077,Normal,25-50%,3-6h
A-1043,57,2026-07-07 16:26:33,4.75,52.2845,9.87068,5.53,8.0,False,3.911,234.325,257.29,shipment_A-1043.csv,simulated_prototype,0,-2.4699999999999998,39.58307692307692,Normal,25-50%,3-6h
A-1043,58,2026-07-07 16:31:33,4.833,52.27947,9.80948,6.83,8.0,False,4.21,238.535,261.81,shipment_A-1043.csv,simulated_prototype,0,-1.17,40.27846153846154,Normal,25-50%,3-6h
A-1043,59,2026-07-07 16:36:33,4.917,52.27572,9.74719,9.51,8.0,True,4.103,242.638,266.32,shipment_A-1043.csv,simulated_prototype,1,1.5099999999999998,40.972307692307695,High,25-50%,3-6h
A-1043,60,2026-07-07 16:41:33,5.0,52.27184,9.68538,11.55,8.0,True,4.315,246.953,270.83,shipment_A-1043.csv,simulated_prototype,1,3.5500000000000007,41.66615384615384,Critical,25-50%,3-6h
A-1043,61,2026-07-07 16:46:33,5.083,52.26728,9.62326,12.77,8.0,True,3.899,250.852,275.35,shipment_A-1043.csv,simulated_prototype,1,4.77,42.361538461538466,Critical,25-50%,3-6h
A-1043,62,2026-07-07 16:51:33,5.167,52.26333,9.56087,12.24,8.0,True,3.763,254.615,279.86,shipment_A-1043.csv,simulated_prototype,1,4.24,43.05538461538462,Critical,25-50%,3-6h
A-1043,63,2026-07-07 16:56:33,5.25,52.25988,9.49922,10.32,8.0,True,3.854,258.469,284.38,shipment_A-1043.csv,simulated_prototype,1,2.3200000000000003,43.75076923076923,Critical,25-50%,3-6h
A-1043,64,2026-07-07 17:01:33,5.333,52.25541,9.4368,7.67,8.0,False,3.993,262.462,288.89,shipment_A-1043.csv,simulated_prototype,0,-0.33000000000000007,44.44461538461538,Watch,25-50%,3-6h
A-1043,65,2026-07-07 17:06:33,5.417,52.25086,9.37517,5.49,8.0,False,3.833,266.295,293.4,shipment_A-1043.csv,simulated_prototype,0,-2.51,45.138461538461534,Normal,25-50%,3-6h
A-1043,66,2026-07-07 17:11:33,5.5,52.24726,9.31305,5.69,8.0,False,4.295,270.59,297.92,shipment_A-1043.csv,simulated_prototype,0,-2.3099999999999996,45.83384615384616,Normal,25-50%,3-6h
A-1043,67,2026-07-07 17:16:33,5.583,52.24242,9.25153,5.95,8.0,False,3.842,274.432,302.43,shipment_A-1043.csv,simulated_prototype,0,-2.05,46.527692307692305,Normal,25-50%,3-6h
A-1043,68,2026-07-07 17:21:33,5.667,52.23842,9.18918,5.59,8.0,False,4.27,278.702,306.94,shipment_A-1043.csv,simulated_prototype,0,-2.41,47.22153846153846,Normal,25-50%,3-6h
A-1043,69,2026-07-07 17:26:33,5.75,52.23441,9.12711,5.57,8.0,False,3.846,282.548,311.46,shipment_A-1043.csv,simulated_prototype,0,-2.4299999999999997,47.91692307692308,Normal,25-50%,3-6h
A-1043,70,2026-07-07 17:31:33,5.833,52.23101,9.06578,5.93,8.0,False,3.895,286.443,315.97,shipment_A-1043.csv,simulated_prototype,0,-2.0700000000000003,48.610769230769236,Normal,25-50%,3-6h
A-1043,71,2026-07-07 17:36:33,5.917,52.2257,9.00319,5.8,8.0,False,4.159,290.602,320.49,shipment_A-1043.csv,simulated_prototype,0,-2.2,49.30615384615385,Normal,25-50%,3-6h
A-1043,72,2026-07-07 17:41:33,6.0,52.22152,8.94095,5.54,8.0,False,3.884,294.486,325.0,shipment_A-1043.csv,simulated_prototype,0,-2.46,50.0,Normal,25-50%,3-6h
A-1043,73,2026-07-07 17:46:33,6.083,52.21837,8.87979,5.75,8.0,False,4.252,298.738,329.51,shipment_A-1043.csv,simulated_prototype,0,-2.25,50.69384615384615,Normal,50-75%,6-9h
A-1043,74,2026-07-07 17:51:33,6.167,52.21328,8.81738,5.66,8.0,False,4.082,302.82,334.03,shipment_A-1043.csv,simulated_prototype,0,-2.34,51.389230769230764,Normal,50-75%,6-9h
A-1043,75,2026-07-07 17:56:33,6.25,52.21029,8.7557,5.32,8.0,False,3.846,306.666,338.54,shipment_A-1043.csv,simulated_prototype,0,-2.6799999999999997,52.08307692307692,Normal,50-75%,6-9h
A-1043,76,2026-07-07 18:01:33,6.333,52.20515,8.69392,5.42,8.0,False,4.165,310.831,343.06,shipment_A-1043.csv,simulated_prototype,0,-2.58,52.77846153846154,Normal,50-75%,6-9h
A-1043,77,2026-07-07 18:06:33,6.417,52.20133,8.63145,5.73,8.0,False,4.286,315.117,347.57,shipment_A-1043.csv,simulated_prototype,0,-2.2699999999999996,53.472307692307695,Normal,50-75%,6-9h
A-1043,78,2026-07-07 18:11:33,6.5,52.19747,8.56933,5.49,8.0,False,3.867,318.984,352.08,shipment_A-1043.csv,simulated_prototype,0,-2.51,54.16615384615384,Normal,50-75%,6-9h
A-1043,79,2026-07-07 18:16:33,6.583,52.19376,8.50775,5.76,8.0,False,4.289,323.273,356.6,shipment_A-1043.csv,simulated_prototype,0,-2.24,54.86153846153846,Normal,50-75%,6-9h
A-1043,80,2026-07-07 18:21:33,6.667,52.18922,8.446,5.53,8.0,False,4.316,327.589,361.11,shipment_A-1043.csv,simulated_prototype,0,-2.4699999999999998,55.55538461538462,Normal,50-75%,6-9h
A-1043,81,2026-07-07 18:26:33,6.75,52.1852,8.38275,5.91,8.0,False,3.909,331.498,365.62,shipment_A-1043.csv,simulated_prototype,0,-2.09,56.24923076923077,Normal,50-75%,6-9h
A-1043,82,2026-07-07 18:31:33,6.833,52.18043,8.32151,5.08,8.0,False,4.096,335.594,370.14,shipment_A-1043.csv,simulated_prototype,0,-2.92,56.94461538461538,Normal,50-75%,6-9h
A-1043,83,2026-07-07 18:36:33,6.917,52.17661,8.25899,5.43,8.0,False,4.181,339.775,374.65,shipment_A-1043.csv,simulated_prototype,0,-2.5700000000000003,57.63846153846154,Normal,50-75%,6-9h
A-1043,84,2026-07-07 18:41:33,7.0,52.17257,8.19749,5.33,8.0,False,3.809,343.584,379.17,shipment_A-1043.csv,simulated_prototype,0,-2.67,58.33384615384616,Normal,50-75%,6-9h
A-1043,85,2026-07-07 18:46:33,7.083,52.16798,8.13607,5.4,8.0,False,4.11,347.694,383.68,shipment_A-1043.csv,simulated_prototype,0,-2.5999999999999996,59.027692307692305,Normal,50-75%,6-9h
A-1043,86,2026-07-07 18:51:33,7.167,52.164,8.07335,5.35,8.0,False,4.387,352.081,388.19,shipment_A-1043.csv,simulated_prototype,0,-2.6500000000000004,59.72153846153846,Normal,50-75%,6-9h
